ID,SampleDate,ForkLength,Julian,GeneticID,PosProb,Ots28,LengthByDate,FieldID
C200220DLC,2020-04-13,78,288,Fall/LateFall,0.9682,early,Fall,C20-261
C200222DLC,2020-04-13,78,288,Fall/LateFall,0.9888,early,Fall,C20-263
C200223DLC,2020-04-13,78,288,Fall/LateFall,0.6078,early,Fall,C20-264
C200224DLC,2020-04-14,85,289,Fall/LateFall,0.9945,early,Spring,C20-265
C200226DLC,2020-04-14,87,289,Fall/LateFall,0.9971,early,Spring,C20-267
C200227DLC,2020-04-14,85,289,Fall/LateFall,0.9955,early,Spring,C20-268
C200228DLC,2020-04-14,86,289,Fall/LateFall,0.9969,late,Spring,C20-269
C200230DLC,2020-04-14,85,289,Spring,0.5835,early,Spring,C20-271
C200231DLC,2020-04-14,81,289,Fall/LateFall,0.9898,early,Spring,C20-272
C200233DLC,2020-04-14,86,289,Fall/LateFall,0.9718,late,Spring,C20-274
C200234DLC,2020-04-14,87,289,Fall/LateFall,0.9984,late,Spring,C20-275
C200235DLC,2020-04-14,78,289,Fall/LateFall,0.9998,late,Fall,C20-276
C200236DLC,2020-04-14,77,289,Fall/LateFall,0.9995,early,Fall,C20-277
C200237DLC,2020-04-16,83,291,Fall/LateFall,0.9995,late,Spring,C20-278
C200239DLC,2020-04-16,83,291,Fall/LateFall,0.9848,late,Spring,C20-280
C200240DLC,2020-04-16,87,291,Fall/LateFall,0.9974,late,Spring,C20-281
C200241DLC,2020-04-16,100,291,Fall/LateFall,0.9886,late,Spring,C20-282
C200242DLC,2020-04-16,97,291,Fall/LateFall,0.9895,late,Spring,C20-283
C200243DLC,2020-04-16,88,291,Fall/LateFall,0.9924,late,Spring,C20-284
C200244DLC,2020-04-16,93,291,Fall/LateFall,0.9952,early,Spring,C20-285
C200246DLC,2020-04-16,83,291,Fall/LateFall,0.9729,late,Spring,C20-287
C200247DLC,2020-04-16,80,291,Fall/LateFall,0.9873,late,Fall,C20-288
C200248DLC,2020-04-16,78,291,Fall/LateFall,0.9217,late,Fall,C20-289
C200249DLC,2020-04-17,92,292,Fall/LateFall,0.9596,late,Spring,C20-290
C200250DLC,2020-04-17,105,292,Fall/LateFall,0.9795,late,Spring,C20-291
C200251DLC,2020-04-17,96,292,Fall/LateFall,0.9976,late,Spring,C20-292
C200252DLC,2020-04-17,93,292,Fall/LateFall,0.9608,late,Spring,C20-293
C200253DLC,2020-04-17,89,292,Fall/LateFall,0.9969,late,Spring,C20-294
C200254DLC,2020-04-17,86,292,Fall/LateFall,0.9879,late,Spring,C20-295
C200255DLC,2020-04-17,102,292,Fall/LateFall,0.9621,early,Spring,C20-296
C200256DLC,2020-04-17,93,292,Fall/LateFall,0.989,late,Spring,C20-297
C200257DLC,2020-04-17,87,292,Fall/LateFall,0.96,late,Spring,C20-298
C200258DLC,2020-04-17,87,292,Spring,0.9959,early,Spring,C20-299
C200259DLC,2020-04-17,79,292,Fall/LateFall,0.9967,late,Fall,C20-300
C200260DLC,2020-04-17,80,292,Fall/LateFall,0.9996,late,Fall,C20-301
C200261DLC,2020-04-17,80,292,Fall/LateFall,0.9896,late,Fall,C20-302
C200262DLC,2020-04-17,78,292,Fall/LateFall,0.9904,late,Fall,C20-303
C200263DLC,2020-04-17,81,292,Fall/LateFall,0.9667,early,Fall,C20-304
C200264DLC,2020-04-17,81,292,Fall/LateFall,0.9944,early,Fall,C20-305
C200265DLC,2020-04-17,81,292,Fall/LateFall,0.9715,late,Fall,C20-306
C200266DLC,2020-04-17,80,292,Fall/LateFall,0.9973,early,Fall,C20-307
C200267DLC,2020-04-19,84,294,Fall/LateFall,0.9762,late,Spring,C20-308
C200268DLC,2020-04-19,96,294,Fall/LateFall,0.9858,early,Spring,C20-309
C200269DLC,2020-04-19,94,294,Fall/LateFall,0.9845,late,Spring,C20-310
C200270DLC,2020-04-19,87,294,Fall/LateFall,0.9969,late,Spring,C20-311
C200271DLC,2020-04-19,87,294,Fall/LateFall,0.9984,early,Spring,C20-312
C200272DLC,2020-04-19,83,294,Fall/LateFall,0.9997,late,Spring,C20-313
C200273DLC,2020-04-19,90,294,Fall/LateFall,0.9821,late,Spring,C20-314
C200274DLC,2020-04-19,86,294,Fall/LateFall,0.982,early,Spring,C20-315
C200275DLC,2020-04-19,87,294,Fall/LateFall,0.981,late,Spring,C20-316
C200276DLC,2020-04-19,94,294,Fall/LateFall,0.9775,early,Spring,C20-317
C200277DLC,2020-04-19,81,294,Fall/LateFall,0.9658,early,Fall,C20-318
C200278DLC,2020-04-19,81,294,Fall/LateFall,0.9956,early,Fall,C20-319
C200279DLC,2020-04-20,87,295,Fall/LateFall,0.9974,late,Spring,C20-320
C200280DLC,2020-04-20,85,295,Fall/LateFall,0.9995,late,Spring,C20-321
C200281DLC,2020-04-20,88,295,Fall/LateFall,0.9497,late,Spring,C20-322
C200282DLC,2020-04-20,86,295,Fall/LateFall,0.9828,early,Spring,C20-323
C200283DLC,2020-04-20,85,295,Fall/LateFall,0.9889,early,Spring,C20-324
C200284DLC,2020-04-20,85,295,Fall/LateFall,0.9958,early,Spring,C20-325
C200285DLC,2020-04-20,83,295,Fall/LateFall,0.9938,early,Spring,C20-326
C200286DLC,2020-04-20,87,295,Fall/LateFall,0.9515,late,Spring,C20-327
C200288DLC,2020-04-20,84,295,Fall/LateFall,0.9985,early,Spring,C20-329
C200289DLC,2020-04-20,80,295,Fall/LateFall,0.9969,late,Fall,C20-330
C200290DLC,2020-04-20,82,295,Fall/LateFall,0.9971,late,Fall,C20-331
C200291DLC,2020-04-20,81,295,Fall/LateFall,0.9997,late,Fall,C20-332
C200292DLC,2020-04-20,78,295,Fall/LateFall,0.9886,early,Fall,C20-333
C200293DLC,2020-04-20,82,295,Fall/LateFall,0.9966,late,Fall,C20-334
C200294DLC,2020-04-21,89,296,Fall/LateFall,0.9955,late,Spring,C20-335
C200295DLC,2020-04-21,94,296,Fall/LateFall,0.988,late,Spring,C20-336
C200296DLC,2020-04-21,89,296,Fall/LateFall,0.9983,late,Spring,C20-337
C200297DLC,2020-04-21,97,296,Fall/LateFall,0.9974,late,Spring,C20-338
C200298DLC,2020-04-21,98,296,Fall/LateFall,0.9988,late,Spring,C20-339
C200299DLC,2020-04-21,92,296,Fall/LateFall,0.9808,late,Spring,C20-340
C200300DLC,2020-04-21,95,296,Fall/LateFall,0.9993,late,Spring,C20-341
C200301DLC,2020-04-21,87,296,Fall/LateFall,0.9424,late,Spring,C20-342
C200302DLC,2020-04-21,82,296,Fall/LateFall,0.9908,late,Fall,C20-343
C200303DLC,2020-04-21,90,296,Fall/LateFall,0.976,late,Spring,C20-344
C200304DLC,2020-04-21,89,296,Fall/LateFall,0.9924,late,Spring,C20-345
C200305DLC,2020-04-21,83,296,Fall/LateFall,0.9945,late,Fall,C20-347
C200306DLC,2020-04-23,91,298,Fall/LateFall,0.9994,late,Spring,C20-348
C200307DLC,2020-04-23,94,298,Fall/LateFall,0.9701,late,Spring,C20-349
C200308DLC,2020-04-23,88,298,Fall/LateFall,0.9914,late,Spring,C20-350
C200309DLC,2020-04-23,83,298,Fall/LateFall,0.9994,late,Fall,C20-351
C200311DLC,2020-04-23,97,298,Fall/LateFall,0.9958,late,Spring,C20-353
C200312DLC,2020-04-23,98,298,Fall/LateFall,0.9996,late,Spring,C20-354
C200313DLC,2020-04-23,89,298,Fall/LateFall,0.9999,late,Spring,C20-355
C200314DLC,2020-04-23,89,298,Fall/LateFall,0.9997,late,Spring,C20-356
C200315DLC,2020-04-23,91,298,Fall/LateFall,0.9546,late,Spring,C20-357
C200316DLC,2020-04-23,88,298,Fall/LateFall,0.999,late,Spring,C20-358
C200317DLC,2020-04-23,82,298,Fall/LateFall,0.9974,late,Fall,C20-359
C200318DLC,2020-04-23,84,298,Fall/LateFall,0.9877,late,Fall,C20-360
C200319DLC,2020-04-23,82,298,Fall/LateFall,0.9997,late,Fall,C20-361
C200320DLC,2020-04-23,84,298,Fall/LateFall,0.999,late,Fall,C20-362
C200321DLC,2020-04-23,84,298,Fall/LateFall,0.9957,late,Fall,C20-363
C200322DLC,2020-04-23,84,298,Fall/LateFall,0.9547,late,Fall,C20-364
C200323DLC,2020-04-23,81,298,Fall/LateFall,0.987,late,Fall,C20-365
C200324DLC,2020-04-23,83,298,Fall/LateFall,0.8656,late,Fall,C20-366
C200325DLC,2020-04-23,84,298,Fall/LateFall,0.9364,late,Fall,C20-367
C200326DLC,2020-04-24,96,299,Fall/LateFall,0.9795,late,Spring,C20-368
C200327DLC,2020-04-24,95,299,Fall/LateFall,0.9912,late,Spring,C20-369
C200328DLC,2020-04-24,96,299,Fall/LateFall,0.9908,late,Spring,C20-370
C200329DLC,2020-04-24,96,299,Fall/LateFall,0.823,late,Spring,C20-371
C200330DLC,2020-04-24,94,299,Fall/LateFall,0.9919,late,Spring,C20-372
C200331DLC,2020-04-24,96,299,Fall/LateFall,0.8316,late,Spring,C20-373
C200332DLC,2020-04-24,92,299,Fall/LateFall,0.9967,late,Spring,C20-374
C200333DLC,2020-04-24,97,299,Fall/LateFall,0.994,early,Spring,C20-375
C200334DLC,2020-04-24,100,299,Fall/LateFall,0.9915,late,Spring,C20-376
C200335DLC,2020-04-24,86,299,Fall/LateFall,0.9913,early,Spring,C20-377
C200336DLC,2020-04-24,84,299,Fall/LateFall,0.9839,late,Fall,C20-378
C200337DLC,2020-04-24,81,299,Fall/LateFall,0.995,late,Fall,C20-379
C200338DLC,2020-04-24,83,299,Fall/LateFall,0.9891,late,Fall,C20-380
C200339DLC,2020-04-24,70,299,Fall/LateFall,0.9757,late,Fall,C20-381
C200340DLC,2020-04-24,79,299,Fall/LateFall,0.9997,late,Fall,C20-382
C200341DLC,2020-04-24,83,299,Fall/LateFall,0.9224,late,Fall,C20-383
C200342DLC,2020-04-24,78,299,Fall/LateFall,0.9974,late,Fall,C20-384
C200343DLC,2020-04-24,80,299,Fall/LateFall,0.9035,late,Fall,C20-385
C200344DLC,2020-04-24,83,299,Fall/LateFall,0.9991,late,Fall,C20-386
C200345DLC,2020-04-24,84,299,Fall/LateFall,0.9986,late,Fall,C20-387
C200346DLC,2020-04-26,92,301,Fall/LateFall,0.9988,late,Spring,C20-388
C200347DLC,2020-04-26,93,301,Fall/LateFall,0.8885,late,Spring,C20-389
C200348DLC,2020-04-26,89,301,Fall/LateFall,0.9998,late,Spring,C20-390
C200349DLC,2020-04-26,96,301,Fall/LateFall,0.918,late,Spring,C20-391
C200350DLC,2020-04-26,92,301,Fall/LateFall,0.9984,late,Spring,C20-392
C200351DLC,2020-04-26,96,301,Fall/LateFall,0.9994,late,Spring,C20-393
C200352DLC,2020-04-26,94,301,Fall/LateFall,0.9865,late,Spring,C20-394
C200353DLC,2020-04-26,99,301,Fall/LateFall,0.9666,late,Spring,C20-395
C200354DLC,2020-04-26,95,301,Fall/LateFall,0.9862,late,Spring,C20-396
C200355DLC,2020-04-26,87,301,Fall/LateFall,0.9972,late,Spring,C20-397
C200356DLC,2020-04-26,97,301,Fall/LateFall,0.9996,late,Spring,C20-398
C200357DLC,2020-04-26,91,301,Fall/LateFall,0.9983,late,Spring,C20-399
C200358DLC,2020-04-26,93,301,Fall/LateFall,0.9966,late,Spring,C20-400
C200359DLC,2020-04-26,90,301,Fall/LateFall,0.9999,late,Spring,C20-409
C200360DLC,2020-04-26,85,301,Fall/LateFall,0.9954,late,Fall,C20-410
C200361DLC,2020-04-26,76,301,Fall/LateFall,0.9322,late,Fall,C20-411
C200362DLC,2020-04-26,84,301,Fall/LateFall,0.9995,late,Fall,C20-412
C200363DLC,2020-04-26,76,301,Fall/LateFall,0.9921,late,Fall,C20-413
C200364DLC,2020-04-26,85,301,Fall/LateFall,0.9965,late,Fall,C20-414
C200365DLC,2020-04-26,86,301,Fall/LateFall,0.9989,late,Fall,C20-415
C200366DLC,2020-04-26,84,301,Fall/LateFall,0.9989,late,Fall,C20-416
C200367DLC,2020-04-26,83,301,Fall/LateFall,0.9985,late,Fall,C20-417
C200368DLC,2020-04-26,83,301,Fall/LateFall,0.9842,early,Fall,C20-418
C200369DLC,2020-04-26,82,301,Fall/LateFall,0.9982,late,Fall,C20-419
C200370DLC,2020-04-27,71,302,Fall/LateFall,0.8121,late,Fall,C20-420
C200371DLC,2020-04-27,91,302,Fall/LateFall,0.9944,late,Spring,C20-421
C200372DLC,2020-04-27,88,302,Fall/LateFall,0.9964,late,Spring,C20-422
C200373DLC,2020-04-27,85,302,Fall/LateFall,0.9995,late,Fall,C20-423
C200374DLC,2020-04-27,89,302,Fall/LateFall,0.934,early,Spring,C20-424
C200375DLC,2020-04-27,86,302,Fall/LateFall,0.9913,early,Fall,C20-425
C200376DLC,2020-04-27,94,302,Fall/LateFall,0.9996,late,Spring,C20-426
C200377DLC,2020-04-27,85,302,Fall/LateFall,0.9954,early,Fall,C20-427
C200378DLC,2020-04-27,91,302,Fall/LateFall,0.9805,late,Spring,C20-428
C200379DLC,2020-04-27,92,302,Fall/LateFall,0.9988,late,Spring,C20-429
C200380DLC,2020-04-27,95,302,Fall/LateFall,0.9993,late,Spring,C20-430
C200382DLC,2020-04-27,80,302,Fall/LateFall,0.9885,late,Fall,C20-432
C200383DLC,2020-04-27,104,302,Fall/LateFall,0.969,late,Spring,C20-433
C200384DLC,2020-04-27,90,302,Fall/LateFall,0.9951,late,Spring,C20-434
C200385DLC,2020-04-27,87,302,Fall/LateFall,0.9996,late,Spring,C20-435
C200386DLC,2020-04-27,92,302,Fall/LateFall,0.8396,late,Spring,C20-436
C200387DLC,2020-04-27,84,302,Fall/LateFall,0.9966,late,Fall,C20-437
C200388DLC,2020-04-27,84,302,Fall/LateFall,0.9899,late,Fall,C20-438
C200389DLC,2020-04-27,82,302,Fall/LateFall,0.9999,late,Fall,C20-439
C200390DLC,2020-04-27,78,302,Fall/LateFall,0.9976,late,Fall,C20-440
C200391DLC,2020-04-28,91,303,Fall/LateFall,0.9979,late,Spring,C20-401
C200392DLC,2020-04-28,90,303,Fall/LateFall,0.9811,late,Spring,C20-402
C200393DLC,2020-04-28,85,303,Fall/LateFall,0.9967,late,Fall,C20-403
C200394DLC,2020-04-28,91,303,Fall/LateFall,0.9646,late,Spring,C20-404
C200395DLC,2020-04-28,95,303,Fall/LateFall,0.9607,late,Spring,C20-405
C200396DLC,2020-04-28,89,303,Fall/LateFall,0.9987,late,Spring,C20-406
C200397DLC,2020-04-28,90,303,Fall/LateFall,0.9994,late,Spring,C20-407
C200398DLC,2020-04-28,83,303,Fall/LateFall,0.9949,early,Fall,C20-408
C200399DLC,2020-04-28,93,303,Fall/LateFall,0.9942,late,Spring,C20-441
C200400DLC,2020-04-28,92,303,Fall/LateFall,0.9954,early,Spring,C20-442
C200401DLC,2020-04-28,96,303,Fall/LateFall,0.9998,late,Spring,C20-443
C200402DLC,2020-04-28,95,303,Fall/LateFall,0.9951,late,Spring,C20-444
C200404DLC,2020-04-28,80,303,Fall/LateFall,0.9731,early,Fall,C20-446
C200406DLC,2020-04-28,85,303,Fall/LateFall,0.9884,early,Fall,C20-448
C200407DLC,2020-04-28,85,303,Fall/LateFall,0.9959,late,Fall,C20-449
C200408DLC,2020-04-28,85,303,Fall/LateFall,0.9109,late,Fall,C20-450
C200409DLC,2020-04-28,85,303,Fall/LateFall,0.9947,late,Fall,C20-451
C200410DLC,2020-04-28,87,303,Fall/LateFall,0.9894,late,Fall,C20-452
C200411DLC,2020-04-30,97,305,Fall/LateFall,0.993,late,Spring,C20-453
C200413DLC,2020-04-30,83,305,Fall/LateFall,0.99,late,Fall,C20-455
C200414DLC,2020-04-30,100,305,Fall/LateFall,0.9851,late,Spring,C20-456
C200415DLC,2020-04-30,87,305,Fall/LateFall,0.9912,late,Fall,C20-457
C200416DLC,2020-04-30,92,305,Fall/LateFall,0.9871,late,Spring,C20-458
C200417DLC,2020-04-30,93,305,Fall/LateFall,0.9854,late,Spring,C20-459
C200418DLC,2020-04-30,90,305,Fall/LateFall,0.9951,late,Spring,C20-460
C200419DLC,2020-04-30,88,305,Fall/LateFall,0.9984,late,Fall,C20-461
C200420DLC,2020-04-30,82,305,Fall/LateFall,0.9874,late,Fall,C20-462
C200421DLC,2020-04-30,93,305,Fall/LateFall,0.9997,late,Spring,C20-463
C200422DLC,2020-04-30,93,305,Fall/LateFall,0.999,late,Spring,C20-464
C200423DLC,2020-04-30,88,305,Fall/LateFall,0.9746,late,Fall,C20-465
C200424DLC,2020-04-30,88,305,Fall/LateFall,0.9971,late,Fall,C20-466
C200425DLC,2020-04-30,92,305,Fall/LateFall,0.989,late,Spring,C20-467
C200428DLC,2020-04-30,82,305,Fall/LateFall,0.9982,late,Fall,C20-470
C200429DLC,2020-04-30,87,305,Fall/LateFall,0.9998,late,Fall,C20-471
C200430DLC,2020-04-30,87,305,Fall/LateFall,0.9988,late,Fall,C20-472
C200431DLC,2020-05-01,91,306,Fall/LateFall,0.9848,late,Spring,C20-473
C200432DLC,2020-05-01,87,306,Fall/LateFall,0.9552,early,Fall,C20-474
C200433DLC,2020-05-01,88,306,Fall/LateFall,0.9182,late,Fall,C20-475
C200434DLC,2020-05-01,86,306,Fall/LateFall,0.8173,late,Fall,C20-476
C200435DLC,2020-05-01,94,306,Fall/LateFall,0.9994,late,Spring,C20-477
C200436DLC,2020-05-01,95,306,Fall/LateFall,0.9964,late,Spring,C20-478
C200437DLC,2020-05-01,91,306,Fall/LateFall,0.9982,late,Spring,C20-479
C200438DLC,2020-05-01,88,306,Fall/LateFall,0.9437,late,Fall,C20-480
C200439DLC,2020-05-01,89,306,Fall/LateFall,0.9924,late,Fall,C20-481
C200440DLC,2020-05-01,95,306,Fall/LateFall,0.9924,late,Spring,C20-482
C200441DLC,2020-05-01,91,306,Fall/LateFall,0.9798,early,Spring,C20-483
C200442DLC,2020-05-01,89,306,Fall/LateFall,0.9907,late,Spring,C20-484
C200443DLC,2020-05-01,81,306,Fall/LateFall,0.9803,late,Fall,C20-485
C200444DLC,2020-05-01,88,306,Fall/LateFall,0.9999,late,Fall,C20-486
C200445DLC,2020-05-01,93,306,Fall/LateFall,0.9984,late,Spring,C20-487
C200446DLC,2020-05-01,89,306,Fall/LateFall,0.9948,early,Spring,C20-488
C200447DLC,2020-05-01,91,306,Fall/LateFall,0.9775,late,Spring,C20-489
C200448DLC,2020-05-01,84,306,Fall/LateFall,0.9992,late,Fall,C20-490
C200449DLC,2020-05-01,86,306,Fall/LateFall,0.9957,late,Fall,C20-491
C200450DLC,2020-05-01,82,306,Fall/LateFall,0.9998,late,Fall,C20-492
C200451DLC,2020-05-01,74,306,Fall/LateFall,0.9994,late,Fall,C20-493
C200452DLC,2020-05-03,83,308,Fall/LateFall,0.9996,late,Fall,C20-494
C200453DLC,2020-05-03,80,308,Fall/LateFall,0.9995,late,Fall,C20-495
C200454DLC,2020-05-03,92,308,Fall/LateFall,0.9991,late,Spring,C20-496
C200455DLC,2020-05-03,77,308,Fall/LateFall,0.9952,early,Fall,C20-497
C200456DLC,2020-05-03,72,308,Fall/LateFall,0.9941,late,Fall,C20-498
C200457DLC,2020-05-03,89,308,Fall/LateFall,0.9591,late,Fall,C20-499
C200458DLC,2020-05-03,89,308,Fall/LateFall,0.9834,late,Fall,C20-500
C200459DLC,2020-05-03,78,308,Fall/LateFall,0.9994,early,Fall,C20-501
C200460DLC,2020-05-03,92,308,Fall/LateFall,0.9966,late,Spring,C20-502
C200461DLC,2020-05-03,86,308,Fall/LateFall,0.9999,late,Fall,C20-503
C200462DLC,2020-05-03,77,308,Fall/LateFall,0.9805,late,Fall,C20-504
C200463DLC,2020-05-03,85,308,Fall/LateFall,0.8653,late,Fall,C20-505
C200464DLC,2020-05-04,95,309,Fall/LateFall,0.9947,late,Spring,C20-506
C200465DLC,2020-05-04,92,309,Fall/LateFall,0.9651,late,Spring,C20-507
C200466DLC,2020-05-04,89,309,Fall/LateFall,0.9989,late,Fall,C20-508
C200467DLC,2020-05-04,82,309,Fall/LateFall,0.999,late,Fall,C20-509
C200468DLC,2020-05-04,90,309,Fall/LateFall,0.9972,late,Fall,C20-510
C200469DLC,2020-05-04,90,309,Fall/LateFall,0.9997,late,Fall,C20-511
C200470DLC,2020-05-04,89,309,Fall/LateFall,0.9997,late,Fall,C20-512
C200471DLC,2020-05-04,94,309,Fall/LateFall,0.9978,late,Spring,C20-513
C200472DLC,2020-05-04,78,309,Fall/LateFall,0.9873,late,Fall,C20-514
C200473DLC,2020-05-04,79,309,Fall/LateFall,0.9999,late,Fall,C20-515
C200474DLC,2020-05-04,75,309,Fall/LateFall,0.9873,late,Fall,C20-516
C200475DLC,2020-05-04,88,309,Fall/LateFall,0.9871,late,Fall,C20-517
C200476DLC,2020-05-04,83,309,Fall/LateFall,0.9967,late,Fall,C20-518
C200477DLC,2020-05-05,92,310,Fall/LateFall,0.9984,late,Spring,C20-519
C200478DLC,2020-05-05,90,310,Fall/LateFall,0.9904,early,Fall,C20-520
C200479DLC,2020-05-05,96,310,Fall/LateFall,0.9991,late,Spring,C20-521
C200480DLC,2020-05-05,91,310,Fall/LateFall,0.9984,late,Fall,C20-522
C200481DLC,2020-05-05,94,310,Fall/LateFall,0.9996,late,Spring,C20-523
C200482DLC,2020-05-05,94,310,Fall/LateFall,0.9931,late,Spring,C20-524
C200483DLC,2020-05-05,89,310,Fall/LateFall,0.9955,late,Fall,C20-525
C200484DLC,2020-05-05,90,310,Fall/LateFall,0.9962,late,Fall,C20-526
C200485DLC,2020-05-05,89,310,Fall/LateFall,0.9802,late,Fall,C20-527
C200486DLC,2020-05-05,95,310,Fall/LateFall,0.9949,late,Spring,C20-528
C200487DLC,2020-05-05,94,310,Fall/LateFall,0.9998,late,Spring,C20-529
C200488DLC,2020-05-05,95,310,Fall/LateFall,0.9834,late,Spring,C20-530
C200489DLC,2020-05-05,93,310,Fall/LateFall,0.998,late,Spring,C20-531
C200490DLC,2020-05-05,86,310,Fall/LateFall,0.9944,late,Fall,C20-532
C200491DLC,2020-05-05,91,310,Fall/LateFall,0.9894,late,Fall,C20-533
C200492DLC,2020-05-05,90,310,Fall/LateFall,0.9865,late,Fall,C20-534
C200493DLC,2020-05-05,90,310,Fall/LateFall,0.9867,late,Fall,C20-535
C200494DLC,2020-05-05,85,310,Fall/LateFall,0.9979,late,Fall,C20-536
C200495DLC,2020-05-05,96,310,Fall/LateFall,0.9818,late,Spring,C20-537
C200496DLC,2020-05-05,96,310,Fall/LateFall,0.9786,late,Spring,C20-538
C200497DLC,2020-05-07,95,312,Fall/LateFall,0.9934,late,Spring,C20-539
C200498DLC,2020-05-07,94,312,Fall/LateFall,0.9923,late,Spring,C20-540
C200499DLC,2020-05-07,90,312,Fall/LateFall,0.9979,late,Fall,C20-541
C200500DLC,2020-05-07,90,312,Fall/LateFall,0.9994,late,Fall,C20-542
C200501DLC,2020-05-07,92,312,Fall/LateFall,0.998,late,Fall,C20-543
C200502DLC,2020-05-07,89,312,Fall/LateFall,0.9901,late,Fall,C20-544
C200503DLC,2020-05-07,89,312,Fall/LateFall,0.999,late,Fall,C20-545
C200504DLC,2020-05-07,86,312,Fall/LateFall,0.8495,early,Fall,C20-546
C200505DLC,2020-05-07,92,312,Fall/LateFall,0.9976,late,Fall,C20-547
C200506DLC,2020-05-07,90,312,Fall/LateFall,0.9971,late,Fall,C20-548
C200507DLC,2020-05-07,92,312,Fall/LateFall,0.9988,late,Fall,C20-549
C200508DLC,2020-05-07,96,312,Fall/LateFall,0.9924,late,Spring,C20-550
C200509DLC,2020-05-07,94,312,Fall/LateFall,0.9879,late,Spring,C20-551
C200510DLC,2020-05-07,93,312,Fall/LateFall,0.9997,late,Spring,C20-552
C200511DLC,2020-05-07,98,312,Fall/LateFall,0.9837,late,Spring,C20-553
C200512DLC,2020-05-07,102,312,Fall/LateFall,0.9725,late,Spring,C20-554
C200513DLC,2020-05-07,100,312,Fall/LateFall,0.9999,late,Spring,C20-555
C200514DLC,2020-05-07,88,312,Fall/LateFall,0.9991,late,Fall,C20-556
C200515DLC,2020-05-07,94,312,Fall/LateFall,0.9986,late,Spring,C20-557
C200516DLC,2020-05-07,94,312,Fall/LateFall,0.9988,late,Spring,C20-558
C200517DLC,2020-05-08,102,313,Fall/LateFall,0.9868,late,Spring,C20-559
C200518DLC,2020-05-08,96,313,Fall/LateFall,0.9983,late,Spring,C20-560
C200519DLC,2020-05-08,97,313,Fall/LateFall,0.9483,late,Spring,C20-561
C200525DLC,2020-05-08,97,313,Fall/LateFall,0.9993,late,Spring,C20-567
C200526DLC,2020-05-08,101,313,Fall/LateFall,0.9996,late,Spring,C20-568
C200527DLC,2020-05-08,116,313,Fall/LateFall,0.9828,late,Spring,C20-569
C200528DLC,2020-05-08,96,313,Fall/LateFall,0.992,late,Spring,C20-570
C200529DLC,2020-05-08,92,313,Fall/LateFall,0.9816,late,Fall,C20-571
C200530DLC,2020-05-08,84,313,Fall/LateFall,0.9864,late,Fall,C20-572
C200531DLC,2020-05-08,89,313,Fall/LateFall,0.999,late,Fall,C20-573
C200532DLC,2020-05-08,87,313,Fall/LateFall,0.9965,late,Fall,C20-574
C200533DLC,2020-05-08,93,313,Fall/LateFall,0.9999,late,Fall,C20-575
C200534DLC,2020-05-08,84,313,Fall/LateFall,0.9996,late,Fall,C20-576
C200535DLC,2020-05-08,86,313,Fall/LateFall,0.962,late,Fall,C20-577
C200536DLC,2020-05-08,90,313,Fall/LateFall,0.9979,late,Fall,C20-578
C200537DLC,2020-05-11,97,316,Fall/LateFall,0.9998,late,Spring,C20-579
C200538DLC,2020-05-11,95,316,Fall/LateFall,0.9776,late,Spring,C20-580
C200539DLC,2020-05-11,87,316,Fall/LateFall,0.9772,late,Fall,C20-581
C200540DLC,2020-05-11,88,316,Fall/LateFall,0.9969,late,Fall,C20-582
C200541DLC,2020-05-11,96,316,Fall/LateFall,0.9819,late,Spring,C20-583
C200542DLC,2020-05-11,95,316,Fall/LateFall,0.9997,late,Spring,C20-584
C200543DLC,2020-05-11,86,316,Fall/LateFall,0.9944,late,Fall,C20-585
C200544DLC,2020-05-11,93,316,Fall/LateFall,0.9845,late,Fall,C20-586
C200545DLC,2020-05-11,92,316,Fall/LateFall,0.9935,late,Fall,C20-587
C200546DLC,2020-05-11,105,316,Fall/LateFall,0.9702,late,Spring,C20-588
C200547DLC,2020-05-11,89,316,Fall/LateFall,0.9947,late,Fall,C20-589
C200548DLC,2020-05-11,90,316,Fall/LateFall,0.9719,late,Fall,C20-590
C200549DLC,2020-05-11,82,316,Fall/LateFall,0.9894,late,Fall,C20-591
C200550DLC,2020-05-11,92,316,Fall/LateFall,0.9993,late,Fall,C20-592
C200551DLC,2020-05-11,87,316,Fall/LateFall,0.9148,late,Fall,C20-593
C200552DLC,2020-05-11,95,316,Fall/LateFall,0.7955,late,Spring,C20-594
C200553DLC,2020-05-11,97,316,Fall/LateFall,0.9861,early,Spring,C20-595
C200554DLC,2020-05-11,97,316,Fall/LateFall,0.9941,late,Spring,C20-596
C200555DLC,2020-05-11,98,316,Fall/LateFall,0.9673,late,Spring,C20-597
C200556DLC,2020-05-11,99,316,Fall/LateFall,0.998,late,Spring,C20-598
C200557DLC,2020-05-12,84,317,Fall/LateFall,0.9931,late,Fall,C20-599
C200558DLC,2020-05-12,89,317,Fall/LateFall,0.9988,late,Fall,C20-600
C200559DLC,2020-05-12,84,317,Fall/LateFall,0.9958,late,Fall,C20-601
C200560DLC,2020-05-12,91,317,Fall/LateFall,0.9997,late,Fall,C20-602
C200561DLC,2020-05-12,86,317,Fall/LateFall,0.956,late,Fall,C20-603
C200562DLC,2020-05-12,87,317,Fall/LateFall,0.9925,late,Fall,C20-604
